ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2008,50.2,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2008,75.3,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2008,49.9,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2008,49.2,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2008,75.8,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2008,48.7,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2008,51.7,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2008,71.5,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2008,51.7,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2009,49.7,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2009,70.4,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,49.4,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2009,49.2,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2009,72.4,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,48.8,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2009,50.3,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2009,57.7,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,50.3,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2010,48.5,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,78.5,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Informal employment rate by sex and economic activity (%),ARG - LFS - Encuesta Permanente de Hogares (Urbano),Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,48.2,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
